0,0,0.855911539,9.09413603,0,0.021396098,0,0.079171444,0,0,0,0,0,0,2.441752057,14.95152686,9.485706466,83.77158449,9.596996805,0.528815683,0.132623878,0,0,0,1.534531431,6.81461318,0.08701597,0,0,0,0.37468402,1.198409524,0.567016212,0.947719159,24.72963279,100,3.546538928,0.168250594,4.259682514,13.83701913,1.025407073,1.737678654,1.814759227,3.742539735,1.62739319,4.876860922,0,0,0,0,0,0,2.049308553,6.780007079,0.330819052,0,0.769636064,0.590568651,0.982911188,2.109866332,0,0,6.915490969,24.10422076,6.641660112,15.26721804,3.189788582,5.951805817,0.087675354,0,0,0.242633989,0.709928638,2.004053422,0.096526807,1.359801332,0.812909682,0.707267987,0.453006016,1.007727965,16.2753559,62.36122727,3.745278616,0.436513141,0.043486828,0,0.016998935,0.262198492,0.033499674,0.490832411,0,0.894632776,0,0.030865893,0,0.07095851,0.161817008,0.268619485,2.677513442,11.7910925,0.823901023,0.387745849,0.146059879,0.386713883,0.121251383,0.949122879,0.076406352,0,0.019779419,1.246879489,0,0,0.149259222,0.893799504,0.138918992,0.218519599,0.020177341,0.047799538,0,0,0,0,0.293538957,2.63928049,0.153195581,0,0.388609389,2.181438683,2.44785837,2.48907928,0.469606957,0.559946218,0,0,0,0,0,0.176278505,0,0,0,0.111670333,0.028451902,0.191816919,0.043905504,0.127398775,0.683056168,1.270727157,0.089983969,0,0,0,0,0,0.054488589,0.074864921,0.199215966,0.359143622,0.074921062,0.048410562,0.014752777,0.023843622,0,0,1.453947363,3.053094374,0.493120042,0.130291561,0.257339635,0.055464933,0.04930257,0.028139605,0.033549465,0.35710779,1.173742061,1.215076291,0.119520192,0,0,0,0,0,0,0.134951674,0.081029641,0,0,0,0.029853499,0.142186618,0,0,0.195037129,0.466354846,0.136296977,0.087512057,0,0,0,0,0,0,0.131084774,0.367442515,0.003076287,0,0,0,0,0.055950218,0.055034375,0.193599723,0.021347977,0,0.000192223,0,0.029265359,0.069639774,0,0,0.483551784,0.67038481,0.085846916,0.021402094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107311097,0.104665745,0.231376755,0.066849507,0,0,0,0,0,0,0,0,0.055773131,0,0,0,0,0.08083608,0.038010263,0,0,0,0,0,0,0,0,0,0,0,0.016063113,0.183628869,0.615732416
0,0,1.36080294,13.21901648,0,0.12997512,0.001663012,0.042199022,0,0,0,0,0,0,2.830230727,9.590101555,19.8362634,63.96787158,6.366154222,0.348532469,0.077204095,0,0,0,1.4528194,5.836596526,0.549233553,0.969948725,0,0,2.354845915,1.513298366,0.717156218,0.884803975,25.93855129,100,3.940875527,1.133692785,4.416704487,12.03110591,1.03895692,1.69731809,1.422038926,2.563664835,1.430698607,3.702233063,0,0,0,0,0,0,1.943881741,5.606614945,0.475544127,0.032800743,0.497616719,0.437986734,1.124992705,2.552258741,0,0,6.251178915,20.15377462,5.641965139,11.67668671,3.838435008,7.233293171,0.389594153,0,0,0.17201602,0.70526042,1.666629104,0.950054416,3.308846488,0.904555677,0.818579389,0.525585748,1.152322756,13.08884901,45.31006914,2.831349736,0.372309564,0.098127166,0.101633965,0.058535454,0.312488436,0.117033351,0.580616048,0.029539617,0.628294178,0.041106948,0.08730801,0.136919897,0.157229477,0.095094631,0.194823858,1.392645956,5.403368246,0.474255194,0.363033814,0.087637483,0.187192953,0.377336614,1.297061961,0.227526725,0.078616953,0.553075243,1.320775062,0,0,0.398108104,1.081546873,0.174413528,0.217633123,0.06587572,0.169232219,0,0,0,0,0.581685197,2.074418184,0.213413587,0.043014567,0.53489077,1.640581318,1.7985041,1.597208062,0.352109072,0.387417869,0.12023597,0.063475723,0,0,0,0.13851765,0,0,0.023154443,0.108778279,0.042649278,0.133292701,0.070457701,0.159405443,0.569048823,0.936758146,0.109582517,0.010071992,0,0.030958403,0,0.022361715,0.023224673,0.038926681,0.170874364,0.22165729,0.065538249,0.09615972,0.045278577,0.114435528,0.013780501,0.026471078,1.215512968,2.190776349,0.340746947,0.087029898,0.249786583,0.045477955,0.035191163,0.000785794,0.029060681,0.302896426,1.022626602,0.979548708,0.14476647,0.032958845,0,0.003607726,0,0,0.005539413,0.086982561,0.073173662,0,0.004172463,0.021200178,0.066309236,0.240861778,0.024969702,0,0.212221108,0.358486107,0.089090614,0.030925488,0.00742131,0.008032714,0,0,0,0.005624717,0.179667997,0.357198997,0.061024069,0.078958916,0.015898697,0.032641538,0.06104375,0.134176964,0.079630306,0.158406813,0.022804456,0,0,0,0.030877677,0.079757942,0.007818372,0.070854266,0.583016926,0.820886812,0.137018385,0.045101896,0.007869436,0,0,0,0,0,0,0,0.000721056,0,0,0,0.031814973,0.098877944,0.100232881,0.18707984,0.072440365,0,0.008751964,0,0,0,0,0,0.039803811,0.110370323,0.008695317,0,0,0,0.068504007,0,0,0.020208614,0.00113473,0,0,0,0,0.001292436,0,0,0,0.019464824,0.205641685,0.566284896
0,0,1.542122709,14.61686589,0,0.138236342,0.003131789,0.033421243,0,0,0,0,0,0.579075846,2.760617014,9.953318406,20.41451781,53.95314893,5.509136242,0.294921178,0.060129261,0,0,0,1.280342328,5.458591454,0.402264175,0.468520019,0,0,2.189226606,1.781797742,0.481143144,0.697679235,27.15094272,100,3.87900769,0.741937677,3.647987864,10.57680482,0.734840601,1.140216367,1.147364779,2.166323626,1.033620756,2.890495727,0,0,0,0,0,0,1.455859485,4.296667172,0.271366891,0,0.337678556,0.326292961,0.877958115,2.21435767,0,0,4.449384285,15.23878639,4.664006516,9.945958438,3.261262159,6.148648072,0.324587502,0,0,0.138361146,0.55682538,1.438499637,0.630328918,2.409638365,0.663314262,0.616822513,0.287293999,0.750058331,10.18593667,36.58694432,2.239682064,0.283867673,0.077801895,0.080908789,0.034131758,0.179658384,0.101183757,0.57939122,0,0.141304795,0.013424002,0.065069425,0.090505828,0.086788396,0.044520509,0.121157551,1.192152328,4.869346496,0.369676485,0.247665994,0.055364322,0.119089942,0.28047554,0.886587931,0.156756407,0.027896728,0.376487732,0.995741957,0,0,0.238214662,0.810371846,0.107319299,0.129625242,0.070276555,0.148718778,0,0,0,0,0.423248209,1.64926068,0.111322038,0.050671977,0.313166276,1.189047105,1.370358065,1.36142258,0.263398393,0.286120364,0.055409208,0,0,0,0,0.21279812,0,0,0.001477033,0.069301622,0.026046888,0.053543276,0.041810423,0.129978507,0.44742103,0.792471819,0.074252907,0.016285832,0.001598168,0.009426026,0.008227773,0.013788048,0.011043642,0.022402631,0.140170128,0.192935036,0.047941123,0.075104319,0.012982327,0.057115254,0.009487315,0.005072955,1.022385694,1.930135942,0.297410092,0.092055232,0.144457009,0.041267977,0.02683418,0,0.015827692,0.222074893,0.850434172,0.823159039,0.089170052,0.019300633,0,0,0,0,0,0.073572648,0.046977779,0,0.006018104,0.004858491,0.044160823,0.182994832,0.005509966,0.000454661,0.260164379,0.450141259,0.147287336,0.085883084,0.014595624,0.003330433,0.000465403,0,0,0,0.144541989,0.301228268,0.045653494,0.035611049,0.015008525,0.026705455,0.090227181,0.238476158,0.099453849,0.130318041,0.002798727,0,0.000928581,0,0.031512832,0.064710518,0.004962415,0.043150426,0.447683434,0.663917865,0.107806013,0.049970161,0.002911476,0.00338869,0,0,0,0,0,0,0,0,0,0,0.047518616,0.136748255,0.127770773,0.271919926,0.109034686,0.049914237,0.01750433,0.001305582,0,0,0,0,0.018655184,0.073203567,0.030307271,0.052970362,0.023641153,0.005552374,0.053701439,0,0,0.007286994,0.003294572,0,0,0,0,0,0,0,0.01069485,0.046767864,0.348762108,0.945591653
0,0.274550668,2.015252747,15.07378341,0.190380553,0.147074877,0.005844375,0.04730894,0,0,0.775831081,1.646400735,0,0,3.445957752,11.98108096,25.44172301,52.95306853,5.056274641,0.282966173,0.048152962,0,0,0,1.603996146,5.166668895,0.607410385,0.659550274,1.336123332,3.553656364,2.090296123,0.732899078,0.585918528,0.959350529,34.418972,100,4.00087274,0.899624011,4.479167332,11.07350283,0.921092766,1.193580342,1.154214043,2.084616147,1.196990217,2.936267096,0,0,0,0,0,0,1.745684629,4.338878099,0.287371221,0,0.333687566,0.345359164,0.902735863,1.998273266,0,0,5.445741551,16.50680052,4.586628267,8.57646854,3.707239041,6.483143563,0.347048898,0,0.026297435,0.154130865,0.499600992,1.114923281,0.443053562,1.02808943,0.544156422,0.587824444,0.372711234,0.820752402,11.29242513,35.10116947,2.228116568,0.291165296,0.070047931,0.077081945,0.083568679,0.279181024,0.194373901,0.652568348,0,0.102630971,0.096774911,0.359497089,0.122339163,0.055810932,0.05159483,0.119929086,1.16099381,4.020665229,0.354342868,0.342062605,0.083117043,0.135851031,0.391286016,1.114641607,0.172814004,0.039574174,0.471300745,1.087371074,0,0,0.218917658,0.840674222,0.159703487,0.167721401,0.121524277,0.257691878,0,0,0,0,0.492061452,1.58038453,0.15736167,0.064328791,0.387948835,1.033056614,0.921822501,1.150407767,0.228010731,0.334990528,0.115801333,0,0,0,0,0.118853428,0,0,0.008296511,0.077269012,0.040583625,0.086924938,0.092432755,0.154834148,0.475336583,0.714053448,0.087785394,0.01987984,0,0.005411577,0.013687233,0.020443724,0.01292667,0.03110405,0.147769797,0.162774034,0.07115793,0.07840948,0.048195968,0.102608222,0.02570869,0.002619172,1.148363975,1.833134765,0.251739638,0.075390982,0.107597416,0.03531149,0.006525612,0.006101149,0.012173576,0.261954074,0.888226497,0.807870207,0.120171868,0.038188267,0,0.00878994,0,0,0.008252424,0.069685593,0.030509624,0,0.007970665,0.021284829,0.065434931,0.207941165,0.003216822,0,0.257478003,0.431559931,0.123349262,0.041659765,0.011927951,0.001547866,0,0,0,0,0.175779271,0.313365193,0.051268727,0.033084549,0.021450639,0.029545109,0.102514957,0.177754545,0.108869544,0.136334051,0.017173668,0,0,0,0.030684562,0.068478413,0,0.067899706,0.575788956,0.706783211,0.136341332,0.043987602,0.007221861,0.002184655,0,0,0,0,0,0,0,0,0.001916363,0,0.052156708,0.143750881,0.159777865,0.266849306,0.120760182,0.047101802,0.013301102,0,0,0.005821976,0,0,0.036481789,0.086108664,0.013670012,0.014249081,0.005899106,0,0.0359348,0,0,0,0,0,0,0,0,0,0,0,0.00616774,0.031657531,0.325793564,0.720554812
0,0,1.365934315,15.3291354,0.258495747,0.143834072,0.002020566,0.03517059,0,0,0,0,0,0,1.875489995,8.566878184,23.41560035,48.54019122,4.907133933,0.272176609,0.066534055,0,0,0,1.213738703,5.047024063,0.421111173,0.71555864,0,0,1.695207476,1.101373213,0.24431158,0.339536933,24.30349621,100,3.804842271,0.704400602,3.752616926,10.81220922,0.805434236,1.237754076,1.01775727,1.991881876,1.022826013,2.744863235,0,0,0,0,0,0,1.291813362,4.014384519,0.161947102,0,0.259629562,0.289226767,1.035940171,2.645806466,0,0,4.64046153,15.66331386,3.820289357,7.980107604,3.035007556,5.869542635,0.315858665,0,0,0.153393719,0.270238564,0.82568094,0,0,0.399415498,0.553238378,0.237132848,0.59547592,9.518239717,33.16537807,2.072827395,0.251462355,0.060344892,0.086135899,0.063804267,0.344306382,0.121067595,0.557105384,0,0.168866569,0,0.008417147,0.044634955,0.046950788,0.047851141,0.123268228,0.989159512,3.782476112,0.329460672,0.319125462,0.034815593,0.09939384,0.413558521,1.296200427,0.157200809,0.060156799,0.436164257,1.064454286,0,0,0.211630902,0.858872818,0.139865301,0.232640796,0.077471828,0.160527851,0,0,0,0,0.474253146,1.612854427,0.137811167,0.04531844,0.318362863,0.859086252,0.930869999,1.092291961,0.194604745,0.315256748,0.086725679,0.093084074,0,0,0,0.115799596,0,0,0.000996469,0.052404025,0.057618788,0.155820427,0.075651865,0.131446954,0.418104785,0.704401339,0.077516207,0,0.010988878,0.035775733,0.007243807,0.004782913,0.016155632,0.023295943,0.123538038,0.160794764,0.061862093,0.075536516,0.042010478,0.1392709,0.020006424,0.016872767,0.999486714,1.78229455,0.270432249,0.075473847,0.137756987,0.035694771,0.011595933,0.005934984,0.011038753,0.226381837,0.819698177,0.760261794,0.100662805,0.020189533,0,0,0,0,0,0.057634031,0.027893449,0,0.00313633,0.021823266,0.053505601,0.209872173,0.00921467,0,0.233951568,0.423078303,0.109054476,0.05035619,0.015579188,0,0,0,0,0,0.167611582,0.323719825,0.046789423,0.062957149,0.015969373,0.032827066,0.089630449,0.200785462,0.081122094,0.128911216,0.010046018,0,0,0,0.029972601,0.064532824,0.009144911,0.066917008,0.529699397,0.743841744,0.128180369,0.051998228,0.009068008,0,0,0,0,0,0,0,0,0,0,0.003956422,0.056998039,0.166101456,0.149894409,0.262032191,0.106826973,0.063993792,0.016462986,0.014653972,0.001880004,0.009770556,0,0,0.022191424,0.095983127,0.017215872,0.01688529,0.001205527,0.001235092,0.035767992,0,0,0.010032859,0.001071126,0.002313268,0,0,0.001456606,0.00022383,0,0,0.003591629,0.04761069,0.262780934,0.682113608
0.036979259,0.170581559,1.410735595,14.92941301,1.086095196,0.125537938,0.010762507,0.039543138,0,0,0.128062632,1.064709433,1.76639566,3.088737639,3.82499258,18.01616047,28.48748116,57.38244182,5.217836398,0.288805712,0.064473219,0,0,0,1.225374257,5.239181637,0.687707394,1.440142869,0.37802937,1.561502552,1.68910103,0.381024512,0.712613793,1.207236697,25.68504911,100,4.012604751,1.16674314,4.503607733,14.64439978,1.521517007,2.489896148,1.076590694,2.699787897,1.225998523,3.710304645,0.076596406,0,0,0,0,0,1.481754904,4.116840728,0.311562607,0.062869332,0.312490474,0.183140298,0.799631184,2.338124532,0.480513541,1.1396131,6.412332693,21.35433166,3.221001511,6.010325853,2.13681319,4.605055591,0.24487884,0,0.062215027,0.157723434,0,0,0,0,0,0.600937802,0.358896934,0.914516,10.61350779,41.4159668,2.576834711,0.336363301,0.049651068,0.072821614,0.132040373,0.470188423,0.263843377,0.941246801,0.246751501,0.617582383,0.126745812,0.391010157,0.099040627,0.148462125,0.070978066,0.147570544,1.262095137,5.455034319,0.449217718,0.373990501,0.06368834,0.157805698,0.483978741,1.682311342,0.239334537,0.247481414,0.540895231,1.268355981,0,0,0.054219413,0.884308022,0.162337719,0.226843316,0.13347582,0.340147491,0,0,0,0.018939704,0.57831219,2.244675569,0.229890002,0.081828606,0.399726881,0.622842172,0,0.502573001,0.129720407,0.366884188,0.171792951,0.36446124,0.101157726,0.204291672,0.031232654,0.109899873,0.051589628,0.097800975,0.045688894,0.082110668,0.042838619,0.116420415,0.097149178,0.212397422,0.296213745,0.591237568,0.083163217,0.034165828,0.019161901,0.034417936,0.022524588,0.036293703,0.021655086,0.023710748,0.065190913,0.070156356,0.065345587,0.134803806,0.059197002,0.149284498,0.035712011,0.033306128,0.799492516,1.622078998,0.221612331,0.049749635,0.104429682,0.02660812,0.010959372,0.021136545,0.017592201,0.217831867,0.884248159,0.93031018,0.145166207,0.084476305,0.0095839,0.01063463,0.005614071,0.006245304,0.020023179,0.078865348,0.03397539,0,0.024292861,0.062373583,0.055890211,0.223019443,0.046068223,0.045499582,0.285503795,0.533217129,0.124370427,0.097392992,0.010065495,0,0,0,0,0.014464424,0.163378075,0.443250336,0.08463875,0.115926767,0.016568589,0.034938379,0.069543571,0.190141262,0.079548781,0.157919919,0.02607667,0,0.011642764,0.004178468,0.05419888,0.092919267,0.015456795,0.102509149,0.683737329,1.064792926,0.177055448,0.105551802,0.022170338,0.009534612,0,0,0,0.0051914,0,0.002664552,0.012294424,0,0.00435992,0.00490568,0.063928394,0.215502332,0.16265538,0.315313738,0.108016325,0,0.003265389,0.014880899,0.000269645,0.009462173,0.003870947,0,0.039110906,0.116323839,0.038249597,0.080646423,0.018041505,0.007596796,0.0309714,0,0,0.016159912,0,0.000333867,0,0,0.011526963,0.017412023,0.000782613,0.001864739,0.009731302,0.045070201,0.189916843,0.581557262
0,0,0.502011427,6.168221592,0,0.05788099,0.003696608,0.037420808,0.077953558,0.711039123,0.970146137,6.487823012,1.736221445,12.16588232,4.808687092,14.80855621,18.9255163,72.65611824,6.777019326,0.323997326,0.078806526,0,0,0,2.530171404,9.967019789,1.447153011,3.306314133,0,0,2.360684229,0.642736264,0.430017824,0.306957613,24.64993313,100,3.724191955,1.314465525,5.36258378,15.70102883,2.127449077,4.459086567,2.122503026,3.835567119,2.185730141,6.163339921,0.383917271,0,0,0.004792328,0,0,2.573006349,7.965601423,0.570545479,0.151719323,0.526941545,0.366023728,1.81390657,5.327543824,0,0,11.13980465,44.16902056,8.179050395,17.66973082,6.645210523,14.11494686,0.712581665,0,0,0.062913614,1.190425463,3.19224977,1.187547599,4.899159166,1.1925333,0.921330992,0.42734577,0.968188007,22.0284339,87.30481676,5.293874188,0.689540681,0.087039578,0.239084528,0.158764868,0.916715467,0.279827589,1.184085886,0,0.510539164,0,0.134216156,0.20813986,0.339609359,0.16323605,0.268776586,2.762747268,12.29050194,1.095273462,0.968269015,0.175385558,0.262505214,1.483239494,5.307598488,0.606158628,0.3500909,0.955936067,2.366595235,0,0,0.257475698,2.318928484,0.332286762,0.453131346,0.273948344,0.596961582,0,0,0,0,1.410423378,5.511986807,0.522747221,0.165587269,0.49610027,0.924754282,0,0.931764372,0.289045202,0.787552343,0.388787921,0.635405123,0,0,0,0,0,0,0.080974337,0.215256433,0.071002152,0.188997619,0.253834723,0.617508205,0.900503483,1.757900584,0.20321598,0.071700903,0.056040457,0.171222379,0.031784777,0.069872747,0.041189913,0.042648518,0.089434999,0.1339195,0.130110437,0.233652754,0.10935225,0.297166646,0.05964493,0.079394643,2.107738811,4.238272439,0.576042228,0.164586946,0.267191914,0.067571673,0.021576049,0.051185393,0.017423486,0.43883244,1.390101055,1.256795189,0.20061833,0.135865209,0.049680305,0.157536339,0.010269696,0,0.006672215,0.077403411,0.099317979,0.017617307,0.040736609,0.146215217,0.09500529,0.487946732,0.067230866,0.103024286,0.497818305,0.748366672,0.148582149,0.041103873,0.009274521,0,0,0.018993218,0.00652343,0.020681617,0.308592222,0.78290044,0.162260861,0.282442977,0.066124137,0.140865275,0.049718153,0.111070474,0.057947162,0.107455594,0.017135273,0,0.006220751,0.002861145,0.11180507,0.635704561,0.112817734,0.142671201,0.853444506,1.320455773,0.218167843,0.088221892,0.008655966,0.003539966,0,0,0,0,6.78E-05,0.012723179,0,0,0.006886655,0.087085335,0.069764746,0.236359027,0.150383836,0.302484936,0.114500078,0.034641674,0,0.014580175,0.00492777,0.20912153,0.020344325,0,0.038903974,0.152988573,0.034086989,0.021238861,0.009245712,0.002500983,0,0,0,0,0,0.005039727,0.004159708,0,0.006914253,0.028045374,0,0,0.001551193,0.038344678,0.072904221,0.211910636
0,0,0.596992606,6.705208544,0.081458682,0.069382868,0.002646135,0.029914397,0.107191413,0.708585872,0.958368742,6.268587379,3.639110971,12.26430876,4.809472787,14.89957034,24.94288866,44.82958263,4.251009988,0.239969071,0.047817552,0,0,0,2.189947687,8.738182146,1.036388964,2.109023938,0,0,2.487908435,2.52666049,0.599268395,0.642288122,25.72860042,100,3.861983881,1.205735989,4.52735124,13.43622282,1.485358826,2.889443273,1.327682452,2.569419303,1.346218304,3.973031078,0.216341093,0,0,0.124390042,0,0,2.163433804,6.564886346,0.403835756,0,0.293684222,0.211534292,1.124553684,3.26876752,0,0,7.369751269,29.96550425,5.82330316,13.08666243,5.225958053,11.45261929,0.611011703,0,0,0.150298303,0.83415025,2.265517563,0.475073657,2.347037015,0.737392848,0.627506564,0.244854439,0.649738838,14.10090564,55.94251759,3.401209659,0.415974127,0.070988896,0.203556537,0.095629982,0.489279268,0.181597395,0.858604078,0,0.17095665,0,0.092665432,0.140214896,0.19941407,0.100469047,0.193916628,1.860279046,8.428306831,0.702355474,0.628315311,0.106560483,0.241566276,0.709804676,2.695021028,0.313006005,0.221475935,0.692784404,1.729918628,0,0,0.152353371,1.650626939,0.217130259,0.294122869,0.189396704,0.444055833,0,0,0,0,0.800139246,3.178504321,0.280799353,0.137945537,0.364291085,0.670242041,0,0.66309412,0.235380209,0.596864056,0.214249658,0.313125306,0,0,0,0.104768348,0,0,0.054813208,0.175351422,0.027866309,0.102635005,0.163312772,0.401686351,0.521177389,1.078096639,0.126305965,0.051507502,0.037647051,0.094144423,0.021979709,0.036960986,0.023684242,0.053693896,0.0741151,0.123905018,0.08281403,0.166773594,0.060636335,0.177203078,0.033011336,0.062035311,1.237773423,2.562625129,0.371579911,0.115846594,0.181085206,0.043597786,0.011860961,0.034972673,0.015036889,0.316855246,0.969551803,0.896449215,0.142674718,0.08933433,0.037197143,0.11293296,0.018306124,0.007995142,0,0.062085913,0.080569172,0.008142238,0.027498456,0.095707449,0.071062838,0.303819272,0.048994411,0.059831314,0.358299944,0.588009049,0.129632343,0.033569954,0.013970461,0.006333609,0.006333769,0,0,0.009549344,0.212208826,0.560991846,0.095914459,0.178887004,0.037199879,0.079338034,0.057053026,0.135617234,0.052989876,0.078713615,0.010475518,0,0.002781784,0.004018189,0.049558117,0.257890461,0.042007062,0.103492266,0.631114361,0.929188488,0.161736905,0.063622007,0.012155412,0,0,0,0,0,0.00044381,0.000813937,0.001498432,0,0,0.039304785,0.062935515,0.216947156,0.14272762,0.282645899,0.104278228,0.031975304,0.014003644,0.015281656,0.003592992,0.095794288,0.008147351,0.001674699,0.019987582,0.125518587,0.013306413,0.016121734,0.007484802,0.002356152,0,0,0,0.000658509,0.001040888,0.015318563,0,0,0.005901568,0.014497593,0,0,0.005697329,0.048182842,0.112113298,0.420132152
0,0,1.776719793,14.31807059,0.528147989,0.138410849,0.011928112,0.047677195,0.103372917,0.335580915,0.933762199,4.358620976,0.459242161,4.738533578,4.698447683,17.06375914,29.76790222,54.19478559,4.954039597,0.290995507,0.070965227,0,0,0,2.156074869,6.354221002,0.926560031,1.420928245,0,0,1.449976998,0,0.321152982,0.542072215,32.85865852,100,4.232082274,1.71395452,5.735488247,13.15604542,1.485408535,2.068810353,1.342174832,2.283930266,1.302206427,3.087213955,0.208096582,0,0,0,0,0,2.034780289,4.815795591,0.424903506,0.082317137,0.317987182,0.280277431,1.274712414,2.919645709,0,0,7.483486461,20.55187934,5.27219736,9.322607929,4.474360663,7.735535309,0.439347808,0,0.097109073,0.21437391,0.716787502,1.534223955,1.131112372,2.763226922,0.806545699,0.707598895,0.502625395,1.053500673,13.55002024,40.36426475,2.483860638,0.308297038,0.082743126,0.118993595,0.148254204,0.358379601,0.406584818,1.095091869,0,0,0.010537872,0.081063995,0.128924938,0.136258383,0.095006193,0.175312311,1.09801619,3.492334886,0.345962372,0.404063492,0.113196896,0.179999653,0.903595158,2.253048874,0.307899278,0.21910091,0.652633182,1.246635244,0,0,0.431337874,1.319653588,0.189714789,0.203483631,0.138833383,0.293423081,0,0,0,0,0.699283161,1.951876275,0.188243166,0.088899842,0.381089805,0.641935125,0.4865926,0.87868256,0.229029857,0.34882295,0.224574112,0.287880525,0.076131076,0.02900151,0,0.123631114,0.018688406,0.07561037,0.123767289,0.096602021,0.054717511,0.056711727,0.085354602,0.178456854,0.749946299,1.054969317,0.118233536,0.035809025,0.026320446,0.054959491,0.027040005,0.030121181,0.033878262,0.032148811,0.114165996,0.143048459,0.082605597,0.124630244,0.063795754,0.12858439,0.027944387,0.028812294,2.038052436,2.954171393,0.450832827,0.115803379,0.110510642,0.025846434,0.00257677,0.00182618,0.010265156,0.321114165,1.04309232,0.862356462,0.144164055,0.052387738,0.014423487,0.003537822,0.007073487,0,0.021448336,0.083358275,0.048294679,0,0.023482941,0.042013493,0.085042584,0.230587466,0.038304583,0.03856432,0.348989211,0.547941985,0.154522981,0.074016382,0.015078773,0,0,0,0,0.00508629,0.263283996,0.411016157,0.077185479,0.085859328,0.023965601,0.041306612,0.10858159,0.198851354,0.120893505,0.145134186,0.022017518,0,0.000715657,0,0.034604933,0.083599429,0.013088698,0.108644525,0.694974911,0.831970233,0.158263403,0.07795284,0.0184426,0.011015538,0,0,0,0,0,0.006747982,0,0,0,0,0.09480317,0.207009916,0.232592721,0.362722156,0.154856379,0.059406639,0.020995331,0.004810868,0,0.017363461,0.00218652,0,0.050481235,0.095218441,0.048757218,0.051663104,0.019501286,0.008746714,0,0,0,0,0.004244571,0.001679098,0,0,0.00654991,0.004931778,0,0,0.020068938,0.044965907,0.310848853,0.566982004
0,0.081081204,1.05356895,12.28835971,0.172734257,0.117157996,0.009218973,0.064564553,0.071492406,0.895421235,1.219248195,7.743878776,4.442807242,25.81129072,5.613398353,19.79100273,28.77329083,83.5615269,7.025738647,0.418808972,0.103155124,0,0,0,3.062911085,10.81915778,1.457482454,3.017578784,0,0.721828107,4.089891261,4.533268891,0.241240347,0.23441293,25.70935242,100,4.338392417,2.164819872,8.482874699,21.38478122,2.508314235,3.774250627,2.148205598,3.843875928,2.184711788,5.382780421,0.328498288,0,0,0,0,0,2.894850095,7.419636464,0.539542557,0.071522294,0.411243407,0.371043462,2.22977491,5.211323364,0,0,11.90990189,34.60430894,8.090398223,15.28399735,6.52713242,11.99233257,0.704201279,0.010177834,0.168117299,0.39194599,0.945628026,2.072668685,1.214389777,5.508251768,1.326268506,1.224030971,0.640157073,1.580050543,20.9459335,66.73529765,4.177084699,0.583213315,0.109199862,0.179089564,0.245996877,0.751222976,0.554012325,1.525618991,0.038677609,0.573566407,0.140640084,0.400109875,0.203078972,0.282875449,0.146508894,0.282620792,2.293385324,7.681244551,0.730115695,0.725104745,0.176516003,0.351589925,1.243743925,3.400949672,0.455236939,0.418664185,1.064047584,2.103626755,0,0,0.655282753,2.149141442,0.303866693,0.343575839,0.25381284,0.539916765,0,0,0,0.000402674,1.275772535,3.738526065,0.41550433,0.159963803,0.697022426,0.99382602,0.364658246,1.33865698,0.323653379,0.636824304,0.342999301,0.550794612,0.10596848,0,0,0.197316178,0.061508426,0.145494003,0.153433865,0.153257197,0.064860184,0.092427117,0.198470402,0.403040949,0.956492777,1.424807034,0.171311079,0.050539018,0.057259633,0.098733993,0.024698404,0.049099031,0.035832641,0.064908108,0.181672247,0.20296235,0.138387348,0.203461758,0.10707364,0.237840637,0.056307726,0.062927013,2.361540805,3.714991413,0.545509091,0.176386498,0.200837294,0.057073947,0.02860337,0.007502214,0.019656936,0.558908291,1.711737074,1.489914851,0.244264985,0.117519992,0.028177416,0.04025227,0.009813021,0.007636748,0.0158742,0.096566059,0.069464932,0,0.037118507,0.077456406,0.132536315,0.399422991,0.049336444,0.053944634,0.433335912,0.627325989,0.156681314,0.043542839,0.019228607,0.006945109,0,0,0.00513016,0.013843007,0.420425913,0.753322439,0.145950891,0.133839404,0.047285723,0.06387914,0.093224778,0.17885628,0.129673101,0.181242649,0.015538952,0,0.000219953,0,0.080039221,0.167602304,0.019580251,0.200341972,1.233439159,1.549289631,0.282095324,0.112113837,0.030925443,0.01057811,0,0,0,0,0,0.010432746,0,0,0.005085195,0.008660101,0.112847729,0.24442901,0.255621065,0.438268679,0.193454699,0.03559054,0.029861773,0.036187348,0.000966204,0.048760267,0.003312935,0,0.089814243,0.179909654,0.019767475,0.024619277,0.010835268,0,0,0,0,0,0.0086935,0.017616925,0.000965027,0.003828295,0.007841186,0.024207825,0.002927706,0,0.017891257,0.045629667,0.252066867,0.492788315
